web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
1586615985-23447,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Vivek Sankar,Overall a good combination,Reviewed in India on 30 June 2019,"Good phone, super smooth",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_372?ie=UTF8&filterByStar=five_star&pageNumber=372&reviewerType=all_reviews
1586622832-27883,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,ADITYA,Killer Phone,Reviewed in India on 8 September 2019,Awesome,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_152?ie=UTF8&pageNumber=152&reviewerType=all_reviews
1586596438-4118,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Amazon Customer,Buy it blindly! Worth money!,Reviewed in India on 22 June 2019,"Superb phone all put together, stunning design, great performance, technology, battery, camera is out of the world! No doubts on this phone, can buy blindly!",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_301?ie=UTF8&pageNumber=301&reviewerType=all_reviews
1586596542-4413,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,JUBIN PANCHOLI,All around a solid ohone,Reviewed in India on 30 June 2019,"Great phone, everything fast like rocket. Screen with 90hz is amazing, can't go back to 60hz.
Battery and camera could be improved.",4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_331?ie=UTF8&pageNumber=331&reviewerType=all_reviews
1586609261-12917,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,sanjay,Smooth software and best mobile,Reviewed in India on 21 January 2020,One of the best mobile of the year and smooth handling hardware,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_316?ie=UTF8&filterByStar=five_star&pageNumber=316&reviewerType=all_reviews
1586596429-4076,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,DEBOJYOTI CHAKRABORTY,Awesome 👍,Reviewed in India on 24 January 2020,"Great Display quality, light UI, very fast fingerprint sensor, great sound quality and battery life...
Camera quality is good but not outstanding..",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_297?ie=UTF8&pageNumber=297&reviewerType=all_reviews
1586608574-10262,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Arjunanand,What a wonderful device 🤩🤩🤩,Reviewed in India on 7 October 2019,"What a terrific phone.... absolutely amazing. My first oneplus product and it keeps up the trend.

Lightning fast face unlock and nearly fast fingerprint unlock and good battery life. Getting 2 days average battery life with moderate usage. Oxygen os is buttery smooth",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_50?ie=UTF8&filterByStar=five_star&pageNumber=50&reviewerType=all_reviews
1586616118-24021,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Amazon Customer,Awesome 😍🤩,Reviewed in India on 27 July 2019,Excellent response fast charging Loved the camera,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_429?ie=UTF8&filterByStar=five_star&pageNumber=429&reviewerType=all_reviews
1586616096-23918,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Dee,Lovely phone,Reviewed in India on 8 July 2019,Lovely phone. Great to use,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_419?ie=UTF8&filterByStar=five_star&pageNumber=419&reviewerType=all_reviews
1586607822-9113,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,Prathamesh Sangle,Not so bad,Reviewed in India on 18 January 2020,Camera clearity not good,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_138?ie=UTF8&filterByStar=four_star&pageNumber=138&reviewerType=all_reviews
1586609352-13268,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Anant Dhulkar,Tremendous,Reviewed in India on 30 November 2019,The phone is amazing. All the things are working completely.,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_351?ie=UTF8&filterByStar=five_star&pageNumber=351&reviewerType=all_reviews
1586608984-11837,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Amazon Customer,Beautiful phone with excellent sound quality and awesome features.,Reviewed in India on 17 February 2020,The phone is great and light weight. Moreover I would just like to say.... One plus is just One Plus!!,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_208?ie=UTF8&filterByStar=five_star&pageNumber=208&reviewerType=all_reviews
1586607493-7902,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,Gangadhar,Awesome product with battery drain issue..and no headphone jack,Reviewed in India on 25 October 2019,"Awesome product but the only issue is battery draining if the display rate I put 90Hz...

Apart from that the product is good...
I will give
4.5  for build quality
4 for  camera
5 for oxygenOS
Worst thing is no headphone jack.i have bought one adapter at same time now it's stopped working within one month
Type C  earphones is too expensive and don't have that much quality",4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&filterByStar=four_star&pageNumber=17&reviewerType=all_reviews
1586596184-3027,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,sairaj shetty,Good phone,Reviewed in India on 16 October 2019,"If you're an Android user this is the best phone
But if you are shifting from Apple to Android you LL regret it don't buy it",4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_192?ie=UTF8&pageNumber=192&reviewerType=all_reviews
1586625664-32396,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=?ie=UTF8&reviewerType=all_reviews&filterByStar=three_star,vinod.v,Better,Reviewed in India on 10 November 2019,Ok good,3.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=cm_cr_arp_d_paging_btm_45?ie=UTF8&filterByStar=three_star&pageNumber=45&reviewerType=all_reviews
1586625580-32039,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=?ie=UTF8&reviewerType=all_reviews&filterByStar=three_star,Amazon Customer,All the enthusiasm got faded..,Reviewed in India on 2 March 2020,"Phone performance is not upto mark. Battery doesn't lasts for a day. Pic colour not exactly real, but a bit change.. Phone has to be reboot in every 24 hours for better performance.",3.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&filterByStar=three_star&pageNumber=9&reviewerType=all_reviews
1586608922-11598,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Amazon Customer,Nice Mobile,Reviewed in India on 5 December 2019,It's nice product,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_184?ie=UTF8&filterByStar=five_star&pageNumber=184&reviewerType=all_reviews
1586624313-31254,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,SENTHIL,Excellent phone,Reviewed in India on 23 August 2019,Worth for money,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_425?ie=UTF8&pageNumber=425&reviewerType=all_reviews
1586610965-15747,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=one_star&reviewerType=all_reviews,Kumar Saurav,Disappointed with handset,Reviewed in India on 24 November 2019,Not impressed with the handset.,1.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_45?ie=UTF8&filterByStar=one_star&pageNumber=45&reviewerType=all_reviews
1586609286-12995,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Varun gupta,Value for money,Reviewed in India on 19 March 2020,"Camera is stunning
Click beautiful pictures
And night mode also❤️❤️",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_324?ie=UTF8&filterByStar=five_star&pageNumber=324&reviewerType=all_reviews
1586624074-30126,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=?ie=UTF8&reviewerType=all_reviews&filterByStar=one_star,Mit Rawal,Worst service by amazon and OnePlus.,Reviewed in India on 5 October 2019,"Worst products sold by amazon, after there return policy the product starts it's bugs. After buying this mobile from Amazon on 25th day the rear camera stopped working and amazon just lifted there hands up by saying it is out of return policy and the another twist is the worst service by 1+ itself. They don't have good technician who can open and close your phone after repairing as it came from company. Please don't buy such products from Amazon they are just fooling customer from and buy from store itself.",1.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&filterByStar=one_star&pageNumber=12&reviewerType=all_reviews
1586609196-12627,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,arpit,One of most suitable phone,Reviewed in India on 19 October 2019,"Camera, finger print everything is good....but  the speaker of this phone is out of the world 😍",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_287?ie=UTF8&filterByStar=five_star&pageNumber=287&reviewerType=all_reviews
1586623375-28608,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,IVASHU JAIN,Performance gone to be next level,Reviewed in India on 7 August 2019,Pubg runs on extreme setting😍😍,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_225?ie=UTF8&pageNumber=225&reviewerType=all_reviews
1586595799-1685,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Himanshu N.,Truly a premium device💯,Reviewed in India on 22 June 2019,"It's a true Ultra Premium Device💯🔥
Amazon delivery - 5/5
Phone build quality - 5/5
Battery backup -5/5
Camera after (9.5.8 update ) is much better than earlier - 4/5
Display - 5/5
Speaker - 5/5
Heating - 3.5/5
Warp charge - 5/5

Its a superb device if you searching for a premium phone .. go for it without any doubt.
I upgraded my OnePlus 5t to OnePlus 7pro .. & I can say it is the best over all other phones in market with heavy price like (apple , Samsung) instead of those heavy price trash you can choose this low price true phone💯",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_58?ie=UTF8&pageNumber=58&reviewerType=all_reviews
1586622965-28206,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,PRASANNA KUMAR SINGH,One plus is best,Reviewed in India on 4 October 2019,Jabardast hai,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_184?ie=UTF8&pageNumber=184&reviewerType=all_reviews
1586596772-5279,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Amazon Customer,Excellent phone,Reviewed in India on 11 October 2019,Solid build quality. Beyond doubt best screen ever in a phone. Performance is smooth,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_417?ie=UTF8&pageNumber=417&reviewerType=all_reviews
1586595745-1531,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,A Bhattacharyya,Well balanced flagship phone at its pricing,Reviewed in India on 3 August 2019,"This is absolutely the cheapest flagship phone you could get at this price point.

It's positives are
1. Nearly Bezelless display
2. Fluid Amoled display with curved edges.
3.Super Fast charging speeds (30W)
4.90HZ refresh rate
5. Excellent camera setup
6.Great viewing angles
7.UFS 3.0 support

Its negatives are
1. Not a great power house due to the 90hz display and the quad hd resolutions
2. Images are soft (but can be improved with some software updates)",4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_43?ie=UTF8&pageNumber=43&reviewerType=all_reviews
1586609503-13734,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,azgar thavseen,Awesome,Reviewed in India on 8 October 2019,Smooth like never before,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_397?ie=UTF8&filterByStar=five_star&pageNumber=397&reviewerType=all_reviews
1586616060-23767,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Nishant Rohela,Flagship Phone,Reviewed in India on 21 June 2019,Won't say it flagship killer but truely a flagship for this budget.,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_404?ie=UTF8&filterByStar=five_star&pageNumber=404&reviewerType=all_reviews
1586624081-30149,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Paul,Do not buy,Reviewed in India on 18 July 2019,not good,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_366?ie=UTF8&pageNumber=366&reviewerType=all_reviews
1586596221-3179,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,arushi bandhu,Not worth a buy.,Reviewed in India on 6 March 2020,"The phone hangs a lot!!! I’ve been fooled, not a worth investment to make. Highly disappointed with the investment made. Wish had a chance to take back the decision.",1.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_207?ie=UTF8&pageNumber=207&reviewerType=all_reviews
1586622777-27681,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Aman,Amazing performance,Reviewed in India on 11 November 2019,"Camera average
Gaming performance is ok
But heating issue when switch to extreme frame rate",4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_132?ie=UTF8&pageNumber=132&reviewerType=all_reviews
1586595747-1542,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Rohith,Uet another master piece,Reviewed in India on 26 June 2019,"Without a doubt this is yet another master piece from ONE PLUS. The only thing missing, which I think should have been included is the head phone jack. There are no cables in the one plus website as well and hence I had to buy one from a different vendor.

Battery life is super good. When resource intensive apps aren't used, it can easily last for a day.

Camera is better than previous versions.

And the best add on is the stereo speakers. The list is long. I just love everything about the phone.",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_44?ie=UTF8&pageNumber=44&reviewerType=all_reviews
1586616288-24707,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Diwakar Chauhan,Great,Reviewed in India on 8 March 2020,Nice,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_498?ie=UTF8&filterByStar=five_star&pageNumber=498&reviewerType=all_reviews
1586611024-15928,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=one_star&reviewerType=all_reviews,Tharun,Not up to the mark,Reviewed in India on 21 January 2020,Didn’t expect this from OnePlus .. I used many previous phones from OnePlus ..battery drains fast..apps hang sometimes..,1.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_63?ie=UTF8&filterByStar=one_star&pageNumber=63&reviewerType=all_reviews
1586596203-3093,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Romei,Good phone,Reviewed in India on 4 October 2019,A good phone with excellent battery backup... Camera is good but not excellent...,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_199?ie=UTF8&pageNumber=199&reviewerType=all_reviews
1586616040-23679,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,vishnu namboothiri,Awesome,Reviewed in India on 21 August 2019,Nice Phone,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_395?ie=UTF8&filterByStar=five_star&pageNumber=395&reviewerType=all_reviews
1586623942-29757,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Vivek bhanderi,V.Good,Reviewed in India on 5 November 2019,Very very good,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_340?ie=UTF8&pageNumber=340&reviewerType=all_reviews
1586623455-28876,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Sameer,Excellent,Reviewed in India on 1 September 2019,Good quality pics long lasting battery,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_251?ie=UTF8&pageNumber=251&reviewerType=all_reviews
1586608920-11587,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Amazon Customer,LOW PRICE,Reviewed in India on 24 November 2019,4 star for fingerprint reader due its smaller area other than its great,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_183?ie=UTF8&filterByStar=five_star&pageNumber=183&reviewerType=all_reviews
1586624299-31177,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Hussain S.,Amazing.,Reviewed in India on 6 March 2020,Amazing.,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_420?ie=UTF8&pageNumber=420&reviewerType=all_reviews
1586623179-28460,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Amazon Customer,One and Only,Reviewed in India on 8 November 2019,The Best,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_210?ie=UTF8&pageNumber=210&reviewerType=all_reviews
1586624221-30760,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=?ie=UTF8&reviewerType=all_reviews&filterByStar=one_star,Atin bir,Change of Colour from Mirror Grey to Mirror Blue,Reviewed in India on 12 August 2019,Hii sir i want to change the color of this phone as this colour is not good.. Pls help me in the same.,1.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=cm_cr_arp_d_paging_btm_43?ie=UTF8&filterByStar=one_star&pageNumber=43&reviewerType=all_reviews
1586596303-3524,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Adeeti Adee,Great !! Great !! Great !!,Reviewed in India on 10 January 2020,"Phone is just amazing
If you want to buy a flagship phone and don't wanna spend money on apple, just go for this one.",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_242?ie=UTF8&pageNumber=242&reviewerType=all_reviews
1586607618-8383,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,Amazon Customer,Good And enjoying the phone,Reviewed in India on 10 January 2020,Battery life is little less. If in this phone we would have got more battery life then no other phone can beat OnePlus 7t.,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_65?ie=UTF8&filterByStar=four_star&pageNumber=65&reviewerType=all_reviews
1586609490-13674,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Bespoke Vagabond,Zabardasti review likha raha hai,Reviewed in India on 9 March 2020,Miss headphone jack but speaker are louder than anything,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_391?ie=UTF8&filterByStar=five_star&pageNumber=391&reviewerType=all_reviews
1586622944-28161,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Justus George,good phone,Reviewed in India on 1 September 2019,"fast device, pretty good in all aspects",4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_180?ie=UTF8&pageNumber=180&reviewerType=all_reviews
1586596104-2736,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Manish Bajaj,One plus 7 pro Is a disappointment is many claims they make,Reviewed in India on 4 July 2019,"Phone calls has high disturbances
Phone hangs a couple of times
Battery life is horrible
Charging claim in 20mins is myth. Takes 2 hours",2.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_163?ie=UTF8&pageNumber=163&reviewerType=all_reviews
1586614218-19067,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,imtiyaz g.,Nice,Reviewed in India on 4 March 2020,Nice,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_121?ie=UTF8&filterByStar=four_star&pageNumber=121&reviewerType=all_reviews
1586609584-14065,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Kapil Sharma,Expertise,Reviewed in India on 18 January 2020,Unbelievable experience,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_431?ie=UTF8&filterByStar=five_star&pageNumber=431&reviewerType=all_reviews
1586610900-15474,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=one_star&reviewerType=all_reviews,Kanani Divyang,Low grade service of Amazon,Reviewed in India on 23 February 2020,Product is awesome but payment system is very poor from Amazon...  I purchased it through credit card with installments but they are not giving any installments and asking me to go to bank .... Application was showing that scheme cof installments and now they are giving reason of bank..... Very low grade service,1.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&filterByStar=one_star&pageNumber=17&reviewerType=all_reviews
1586607822-9120,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,Amit Bajaj,Good phone but battery life little low then expected,Reviewed in India on 6 March 2020,Battery life low compared to 6T,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_138?ie=UTF8&filterByStar=four_star&pageNumber=138&reviewerType=all_reviews
1586611380-16086,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=two_star&reviewerType=all_reviews,Arsh,Not holding up my expectations,Reviewed in India on 8 November 2019,The phone hangs everyday since I bought it earlier I thought it maybe solved by software update but it hasn't solved as of now. However this maybe the problem with my specific unit.,2.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&filterByStar=two_star&pageNumber=10&reviewerType=all_reviews
