web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
1586615846-23020,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,sairam Thalla,good phone,Reviewed in India on 16 November 2019,Good phone i am totally satisfied with this phone.,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_329?ie=UTF8&filterByStar=five_star&pageNumber=329&reviewerType=all_reviews
1586607525-8029,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,Dachepally,Mobile getting overheated in use & also on charging,Reviewed in India on 8 October 2019,"Battery Life
After receiving of the courier this evening used the mobile for couple of hours and it was showing high temperature after some time of usage had to change. While mobile was on charge it was showing abnormally high Temperature.
Request your support on this issue at the earliest.",4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&filterByStar=four_star&pageNumber=29&reviewerType=all_reviews
1586625615-32193,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=?ie=UTF8&reviewerType=all_reviews&filterByStar=three_star,Amazon Customer,Touch screen does not work well,Reviewed in India on 28 November 2019,Touch screen is not functioning well. Intermittently it fails to work.,3.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&filterByStar=three_star&pageNumber=24&reviewerType=all_reviews
1586622563-26905,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Krunal Priyankar,best phone but not a camera phone i suggest give me some camera update,Reviewed in India on 1 October 2019,best phone but camare function very low other then phone given this time . may suggest to one plus company plz give update to camera bauty selfi other stiker and other editing function.,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_54?ie=UTF8&pageNumber=54&reviewerType=all_reviews
1586607554-8145,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,ABHILASH BABU,3 month review,Reviewed in India on 5 March 2020,"Review after 3 months -
Everything is great , I loved the camera and the audio quality.
Just the problem is it lags sometime.",4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_41?ie=UTF8&filterByStar=four_star&pageNumber=41&reviewerType=all_reviews
1586610874-15380,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=one_star&reviewerType=all_reviews,Sourabh pathak,Not good as old one plus phones,Reviewed in India on 8 October 2019,Lagging problem. Apps not working properly battery life sucks,1.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&filterByStar=one_star&pageNumber=8&reviewerType=all_reviews
1586596630-4751,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,The amazonian ...,Nice product ..,Reviewed in India on 12 November 2019,Nice product from oneplus ..bit expensive but with the features ..phone is good..,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_365?ie=UTF8&pageNumber=365&reviewerType=all_reviews
1586610447-14819,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=three_star&reviewerType=all_reviews,Nanak Hotwani,Not Value for Money,Reviewed in India on 17 December 2019,"I wish i had other options. but unfortunately all these made in china phones are similar, be it Oppo, Vivi, Mi, Realme, Xiome etc etc. Motorola was a good brand but since Lenovo took it over it's quality has deteriorated.
There is no headphone jack. you have to buy separately a C2 adopter and a headphone or go for wireless head phones.
If you can afford then go for Apple (Though it is made in China but it is much better).",3.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&filterByStar=three_star&pageNumber=6&reviewerType=all_reviews
1586596157-2917,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Balveer Arya,Beat andorid ever ... 7 days experience.,Reviewed in India on 3 October 2019,"Best andorid ever but can't compare with iOS,  performance is pretty good in all matter gaming experience batter then every andorid but less then iOS according to price its a best decision to buy, thanks to one plus for making it",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_181?ie=UTF8&pageNumber=181&reviewerType=all_reviews
1586609460-13572,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,biplab,Awesome,Reviewed in India on 22 January 2020,Great phone.,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_381?ie=UTF8&filterByStar=five_star&pageNumber=381&reviewerType=all_reviews
1586615755-22808,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Abhishek Kumar,Nice Look,Reviewed in India on 5 March 2020,Very fast performance,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_308?ie=UTF8&filterByStar=five_star&pageNumber=308&reviewerType=all_reviews
1586623876-29507,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Mohan Sagar,Nice,Reviewed in India on 10 September 2019,Battery life,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_315?ie=UTF8&pageNumber=315&reviewerType=all_reviews
1586608837-11274,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Dr. Umesh yadav,very gud phone,Reviewed in India on 7 November 2019,"very gud phone overall
battery thodi kam chalti h bs",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_151?ie=UTF8&filterByStar=five_star&pageNumber=151&reviewerType=all_reviews
1586623326-28540,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Abhijit Baraskar,One of the best Smart phone,Reviewed in India on 17 August 2019,One of the best Smart phone,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_218?ie=UTF8&pageNumber=218&reviewerType=all_reviews
1586623134-28417,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Chetanpardeshi,Thanks Amezon,Reviewed in India on 24 November 2019,Mast phone,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_206?ie=UTF8&pageNumber=206&reviewerType=all_reviews
1586595887-1975,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Navketan,Mind blowing Device,Reviewed in India on 10 August 2019,"One of the best phone ever, shifted from s10 plus,best part is super quick updates,no complaint with anything yet,90 htz display is super smooth,oI don't understand why people give negative rating to such an amazing device,you have to use it to believe it, Really in love with this beast.",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_87?ie=UTF8&pageNumber=87&reviewerType=all_reviews
1586608914-11569,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Vishnu Nemlawala,Good value for money,Reviewed in India on 1 March 2020,I have bought this phone for my wife and I am using OnePlus 3T from years. So thank you OnePlus,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_181?ie=UTF8&filterByStar=five_star&pageNumber=181&reviewerType=all_reviews
1586622438-26494,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Siddhant Sharma,One of its Kind,Reviewed in India on 11 August 2019,"An awesome phone with super fast speed.
Camera is superb. I have used OnePlus 5 before 7 and i am happy that i have made this upgrade.

Battery life is good and work about 16-17 hours one completely charged when used continuously.

Camera quality is superb.

The best feature is its ultrafast fingerprint reader which was legging in OnePlus 6T.

The headphone jack or the dongle have not been provided which is a drawback.

Better to grab OnePlus 7 compared to 7 pro.",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews
1586596635-4773,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Rahul,Cool Phone,Reviewed in India on 28 September 2019,"Phone is pretty impressive, camera quality is good. No complains as such. I got the phone on promised time frame.",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_367?ie=UTF8&pageNumber=367&reviewerType=all_reviews
1586596043-2497,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Praveen Kumar,Depends on what you want,Reviewed in India on 27 November 2019,A great mobile for those who wanted to read articles or gaming .Good mobile for those who want a quick responsive mobile.Not recommend for those who wanted to use light weighted and wanted to use only text and calling purpose . All together if you want to squeeze the performance out of a mobile go for this.,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_139?ie=UTF8&pageNumber=139&reviewerType=all_reviews
1586596303-3522,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Ashish kapoor,It's not. A premium smartphone,Reviewed in India on 12 August 2019,Everything is ok as money quated Is more and frankly saying there is lot of bugs in this as m facing the issue while I'm on call there is so much of accidental touches I can't believe,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_242?ie=UTF8&pageNumber=242&reviewerType=all_reviews
1586616062-23782,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,ankush gupta,Kristian,Reviewed in India on 18 October 2019,Oxidation,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_405?ie=UTF8&filterByStar=five_star&pageNumber=405&reviewerType=all_reviews
1586616013-23566,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,David Gollapalle,Superb,Reviewed in India on 29 August 2019,Excellent,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_384?ie=UTF8&filterByStar=five_star&pageNumber=384&reviewerType=all_reviews
1586605577-7189,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical,Harshit Narayan,Worst phone,Reviewed in India on 29 February 2020,Worst phone in speed,1.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_108?ie=UTF8&filterByStar=critical&pageNumber=108&reviewerType=all_reviews
1586623522-28933,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Satishreddy,Nothing,Reviewed in India on 25 September 2019,"Worst camera experience,and price drop .",3.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_257?ie=UTF8&pageNumber=257&reviewerType=all_reviews
1586609546-13910,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Sanku,Camera abd battery,Reviewed in India on 8 February 2020,Camera has been awesome part of oneplus 7t,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_415?ie=UTF8&filterByStar=five_star&pageNumber=415&reviewerType=all_reviews
1586610526-15154,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=three_star&reviewerType=all_reviews,Khushwant motiani,Poor battery,Reviewed in India on 27 December 2019,Poor battery,3.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_39?ie=UTF8&filterByStar=three_star&pageNumber=39&reviewerType=all_reviews
1586609130-12389,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,debottam roy,Review,Reviewed in India on 10 March 2020,Fingerprint sensor takes too much time.. others features are just mind-blowing....,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_263?ie=UTF8&filterByStar=five_star&pageNumber=263&reviewerType=all_reviews
1586609284-12988,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Shashikant V.,Awesome,Reviewed in India on 11 December 2019,Worth every penny,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_323?ie=UTF8&filterByStar=five_star&pageNumber=323&reviewerType=all_reviews
1586615712-22728,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Akash Gupta,Very good quality,Reviewed in India on 14 December 2019,Best phone,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_300?ie=UTF8&filterByStar=five_star&pageNumber=300&reviewerType=all_reviews
1586624314-31263,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=?ie=UTF8&reviewerType=all_reviews&filterByStar=one_star,nishu gupta,Damage product,Reviewed in India on 2 October 2019,Received damaged product,1.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=cm_cr_arp_d_paging_btm_65?ie=UTF8&filterByStar=one_star&pageNumber=65&reviewerType=all_reviews
1586624022-29970,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=?ie=UTF8&reviewerType=all_reviews&filterByStar=one_star,Amazon Customer,Camera major DISAPPOINTMENT 👎👎👎,Reviewed in India on 26 June 2019,"Completely disappointed with the camera. 👎👎👎There is a delay after clicking which makes the pictures blur if the object moves. Waited for long to buy this phone. Being an artist.. Good camera and quality pictures was my requirement. One Plus 7 totally failed my expectations 👎👎👎

So guys if u are buying this phone for camera... A BIG NO NO....
 DO NOT BUY as you will be majorly disappointed with the delay after clicking.

Battery life is good. Finger print reader is not so great. Takes time to recognise.",1.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&filterByStar=one_star&pageNumber=2&reviewerType=all_reviews
1586625655-32363,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=?ie=UTF8&reviewerType=all_reviews&filterByStar=three_star,Sumon deb,💯,Reviewed in India on 4 November 2019,Battery not lasting,3.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=cm_cr_arp_d_paging_btm_41?ie=UTF8&filterByStar=three_star&pageNumber=41&reviewerType=all_reviews
1586614209-19030,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,Anand kumar,Anand arya,Reviewed in India on 6 November 2019,It is amazing smart phone on this price,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_117?ie=UTF8&filterByStar=four_star&pageNumber=117&reviewerType=all_reviews
1586608961-11760,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,rahul raval,Rahul,Reviewed in India on 6 March 2020,"One of the best Android phone I have.
Will recommend all who need Worthy premium flagship smart phone.",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_200?ie=UTF8&filterByStar=five_star&pageNumber=200&reviewerType=all_reviews
1586624313-31253,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,sunil k.,Nice product,Reviewed in India on 17 September 2019,Nice,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_425?ie=UTF8&pageNumber=425&reviewerType=all_reviews
1586615862-23071,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Bino Sebastian,Excellent phone,Reviewed in India on 3 October 2019,Reaponse slow,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_334?ie=UTF8&filterByStar=five_star&pageNumber=334&reviewerType=all_reviews
1586596248-3287,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Uday Singh Pathania,Simply amazing,Reviewed in India on 16 December 2019,"Simply amazing. This is the only thing that I have to say. After using this device for 3 days, I must admit this is so far the best android device that one can buy.",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_218?ie=UTF8&pageNumber=218&reviewerType=all_reviews
1586614251-19194,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,Pradeep,One plus,Reviewed in India on 17 October 2019,Very good product.,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_133?ie=UTF8&filterByStar=four_star&pageNumber=133&reviewerType=all_reviews
1586615784-22869,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,NARA,Very nice and fast,Reviewed in India on 26 July 2019,Very good mobile but little bit pricey,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_314?ie=UTF8&filterByStar=five_star&pageNumber=314&reviewerType=all_reviews
1586625694-32526,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=?ie=UTF8&reviewerType=all_reviews&filterByStar=three_star,Kumar,Good,Reviewed in India on 14 July 2019,Good,3.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=cm_cr_arp_d_paging_btm_58?ie=UTF8&filterByStar=three_star&pageNumber=58&reviewerType=all_reviews
1586596231-3218,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Suyash Khare,Buy it wothout a second thought,Reviewed in India on 19 July 2019,Love it. Absolutely love it. Better than any other phone in the segment. Zero issues with any feature. Do buy.,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_211?ie=UTF8&pageNumber=211&reviewerType=all_reviews
1586610489-14995,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=three_star&reviewerType=all_reviews,Manish Das,Fastest phone currently available,Reviewed in India on 23 December 2019,"Good phone to buy but camera colors are over saturated .Red colour is highlighted .battery backup is poor.
Performance is very fast.",3.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&filterByStar=three_star&pageNumber=23&reviewerType=all_reviews
1586605590-7234,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical,Rishabh Jain,Slow phone.,Reviewed in India on 19 October 2019,Hangs a lot.,1.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_113?ie=UTF8&filterByStar=critical&pageNumber=113&reviewerType=all_reviews
1586610893-15444,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=one_star&reviewerType=all_reviews,ankit kumar Bajpai,Worth less,Reviewed in India on 24 November 2019,"This is worth less phone at this price point. My last phone was 1+6 and it was much better than 1+7t. Quality wise, camera wise n performance was 1+6 is the best. I think I got defective handset and gallery images look blurr and creat problem when you would like to share any image to someone. Phone heating and hanging issue at this price point.",1.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&filterByStar=one_star&pageNumber=14&reviewerType=all_reviews
1586596100-2721,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,karan k.,The Beast in processing but camera needs to be improved.,Reviewed in India on 28 February 2020,"Fingerprint reader is Fast AF. Gaming is breeze in this phone only camera needs to be improve.
Display is one of the best 90HZ ull see the difference while scrolling.
Stereo speakers are good gives an amazing experience.

Go for it it's a Beast",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_162?ie=UTF8&pageNumber=162&reviewerType=all_reviews
1586596781-5316,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,sangya rana,good phone but with some issue,Reviewed in India on 9 March 2020,one of the best phone but some how some time it hang for few seconds.and battery life should be improved,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_421?ie=UTF8&pageNumber=421&reviewerType=all_reviews
1586623433-28814,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Asfak shaikh,Its good experience with this handset,Reviewed in India on 10 October 2019,I was a good experience using this phone,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_245?ie=UTF8&pageNumber=245&reviewerType=all_reviews
1586610922-15574,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=one_star&reviewerType=all_reviews,Charu,Not at all worth buying,Reviewed in India on 30 October 2019,"The phone is really not at all good. It's hanging in every application like whtzapp, instagram, facebook also sometimes camera
Also the camera quality is not upto the mark as i was expecting it to be",1.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&filterByStar=one_star&pageNumber=27&reviewerType=all_reviews
1586622477-26600,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,V.arora,Jack of all trades.,Reviewed in India on 9 August 2019,"May not exceed expectations but it still does well in every aspect. Fast fingerprint reader, great camera and UI experience, full day battery life, and impeccable performance.
Buying this is not a bad choice at all.",4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews
1586607817-9101,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,Dilip Yedatkar,Excellent,Reviewed in India on 16 October 2019,Like every thing,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_136?ie=UTF8&filterByStar=four_star&pageNumber=136&reviewerType=all_reviews
1586605605-7299,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical,mayank,Bad exp,Reviewed in India on 7 March 2020,Camera bad,2.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_119?ie=UTF8&filterByStar=critical&pageNumber=119&reviewerType=all_reviews
1586615997-23497,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Amazon Customer,No reviews r sufficient for this mobile,Reviewed in India on 28 May 2019,Awesome mobile,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_377?ie=UTF8&filterByStar=five_star&pageNumber=377&reviewerType=all_reviews
1586615885-23119,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Hari krishnan,Ourstanding,Reviewed in India on 30 July 2019,The video taken with the phone is not suppoted in some apps with out convertion,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_339?ie=UTF8&filterByStar=five_star&pageNumber=339&reviewerType=all_reviews
