web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
1586623782-29155,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Bansi Jawaharlal Pathe,Awesome 😍,Reviewed in India on 11 November 2019,All in one 👍,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_279?ie=UTF8&pageNumber=279&reviewerType=all_reviews
1586610558-15283,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=three_star&reviewerType=all_reviews,VIJAY MAURYA,Overall Nice phone,Reviewed in India on 17 October 2019,"After replacement mobile & use 1 week my review change.. Firstly gives 1 star but now 3 🌟 , OnePlus improve battery drain & Heating issue...
But Normally some time little bit heat",3.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_52?ie=UTF8&filterByStar=three_star&pageNumber=52&reviewerType=all_reviews
1586608569-10244,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Suraj Raj,Best phone of 2019,Reviewed in India on 19 October 2019,"The phone has been brilliant so far. A first OnePlus experience. Best features of the phone has to be the camera and battery life.
Easily lasts two days with average usage. On a day with heavy usage, will still end up with a battery of about 30 percent in the night. And Warp 30T is simply no match.
The night scape is definitely on par with the premium smart phone (Tested with Samsung and Pixel). And the macro mode can just keep you occupied for hours.",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_48?ie=UTF8&filterByStar=five_star&pageNumber=48&reviewerType=all_reviews
1586609584-14067,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Rahul,Loving it,Reviewed in India on 29 February 2020,Performing as expected.,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_431?ie=UTF8&filterByStar=five_star&pageNumber=431&reviewerType=all_reviews
1586605718-7702,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical,sananda saha,wasted my 58k,Reviewed in India on 10 June 2019,"cons - camera (both front and rear) , battery, performance (hangs)

pros - display

not worthy for 58k.",2.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_160?ie=UTF8&filterByStar=critical&pageNumber=160&reviewerType=all_reviews
1586608966-11779,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Mobin Mohanan,Awesome Product 👌,Reviewed in India on 3 November 2019,"90hz is the best part of this phone, never hangs.
Super Fast and amazing 📷, night photos are awesome.
One Plus ""Never Settle""",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_202?ie=UTF8&filterByStar=five_star&pageNumber=202&reviewerType=all_reviews
1586610560-15289,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=three_star&reviewerType=all_reviews,Anand,Battery back-up is not good,Reviewed in India on 13 October 2019,Battery back-up is not enough.,3.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_53?ie=UTF8&filterByStar=three_star&pageNumber=53&reviewerType=all_reviews
1586625660-32377,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=?ie=UTF8&reviewerType=all_reviews&filterByStar=three_star,Jagath Reddy,Back glass,Reviewed in India on 21 November 2019,I am surprised that the back glass is broken itself.,3.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=cm_cr_arp_d_paging_btm_43?ie=UTF8&filterByStar=three_star&pageNumber=43&reviewerType=all_reviews
1586615865-23083,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Kartik doda,Faadu,Reviewed in India on 23 June 2019,Only thing i dislike is we have to purchace type c to 3.5mm headphone jack externally,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_335?ie=UTF8&filterByStar=five_star&pageNumber=335&reviewerType=all_reviews
1586608869-11411,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,SUMIT GAURAV,OnePlus = creativity,Reviewed in India on 13 October 2019,Full occupied with lots of hardwork n creativity from OnePlus ....it feels difference from other phone fingerprint n faceunlock was awesome,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_165?ie=UTF8&filterByStar=five_star&pageNumber=165&reviewerType=all_reviews
1586609429-13495,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Vivek Tiwari,Bill wrongly generate,Reviewed in India on 8 November 2019,Phone is best but one problem for bill wrongly generate.,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_374?ie=UTF8&filterByStar=five_star&pageNumber=374&reviewerType=all_reviews
1586622858-27961,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,raja,Awesome phone,Reviewed in India on 3 September 2019,Sometimes fingerprint reader is take long time to read the finger,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_160?ie=UTF8&pageNumber=160&reviewerType=all_reviews
1586625391-31840,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=?ie=UTF8&reviewerType=all_reviews&filterByStar=two_star,Amazon Customer,Faulty fingerprint reader,Reviewed in India on 13 July 2019,My fingerprint reader is not working. Disappointed. Can anyone help??,2.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&filterByStar=two_star&pageNumber=22&reviewerType=all_reviews
1586622710-27443,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Diya,Wowww,Reviewed in India on 5 August 2019,Nice,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_108?ie=UTF8&pageNumber=108&reviewerType=all_reviews
1586624352-31494,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=?ie=UTF8&reviewerType=all_reviews&filterByStar=one_star,Rakesh kumar,Worst at this price,Reviewed in India on 7 November 2019,Don't buy,1.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=cm_cr_arp_d_paging_btm_77?ie=UTF8&filterByStar=one_star&pageNumber=77&reviewerType=all_reviews
1586596595-4645,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,BOMMU SAIKIRAN REDDY,Display,Reviewed in India on 15 June 2019,Display is very good,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_354?ie=UTF8&pageNumber=354&reviewerType=all_reviews
1586616020-23594,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,nikhil,OnePlus 7 pro  work like a pro,Reviewed in India on 18 January 2020,Met expectation so far....,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_387?ie=UTF8&filterByStar=five_star&pageNumber=387&reviewerType=all_reviews
1586596459-4171,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,karthik,Smoothie,Reviewed in India on 17 July 2019,"Everything is like buttersmooth
I think price was higher 40k is perfect",4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_307?ie=UTF8&pageNumber=307&reviewerType=all_reviews
1586607643-8501,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,Indrajit Santra,Bang for your buck,Reviewed in India on 2 March 2020,"Fingerprint reader is good.
Battery charging speed is nice.
But battery backup not really good",4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_76?ie=UTF8&filterByStar=four_star&pageNumber=76&reviewerType=all_reviews
1586596721-5077,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Jaswinder Singh,Superior than all brand phone,Reviewed in India on 7 March 2020,Superior than all brand phone,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_397?ie=UTF8&pageNumber=397&reviewerType=all_reviews
1586610987-15832,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=one_star&reviewerType=all_reviews,Mparakh,Waste of money,Reviewed in India on 9 March 2020,Not worth the hype,1.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_53?ie=UTF8&filterByStar=one_star&pageNumber=53&reviewerType=all_reviews
1586607609-8345,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,Abhinav Anand,Imperfectly Perfect,Reviewed in India on 11 November 2019,Literally a perfect phone.. Though I don't know y but some games lag in it.. May be my phone is a bit defective.. But overall experience is perfect...,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_61?ie=UTF8&filterByStar=four_star&pageNumber=61&reviewerType=all_reviews
1586596857-5643,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,vishal singh rana,Good mobile,Reviewed in India on 11 June 2019,Good look owsume display,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_454?ie=UTF8&pageNumber=454&reviewerType=all_reviews
1586616104-23956,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Aashish saluja,A good worth for the money,Reviewed in India on 4 August 2019,It has everything anybody can ask for in an Android phone,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_423?ie=UTF8&filterByStar=five_star&pageNumber=423&reviewerType=all_reviews
1586616152-24165,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Yagya Datt,Overall good,Reviewed in India on 22 June 2019,"Great camera, good battery life but finger print reader is not great.",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_444?ie=UTF8&filterByStar=five_star&pageNumber=444&reviewerType=all_reviews
1586608411-9773,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Rachit Singhal,Awesome,Reviewed in India on 2 October 2019,Amazing phone.. and charging is awesome.. 0 to 100 in just 51 min,5.0 out of 5 stars,,
1586609628-14213,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Mayank Choudhary,Good phone,Reviewed in India on 6 March 2020,Paisa wasool,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_445?ie=UTF8&filterByStar=five_star&pageNumber=445&reviewerType=all_reviews
1586607718-8755,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,Neel patel,Good phone,Reviewed in India on 10 March 2020,"Look is okk
Fingerprint reader is also not satisfied",4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_102?ie=UTF8&filterByStar=four_star&pageNumber=102&reviewerType=all_reviews
1586614405-19584,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,Being lavish,Oneplus user,Reviewed in India on 26 September 2019,There are no pocket mode and sreen so sensitive in ma pocket,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_172?ie=UTF8&filterByStar=four_star&pageNumber=172&reviewerType=all_reviews
1586611377-16071,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=two_star&reviewerType=all_reviews,Joeprakash S. Nathaman,7T not upto the mark,Reviewed in India on 5 December 2019,"Battery life is really poor.  Without playing games n videos, battery lasts for just around 15hr max.
Oxygen OS 10 has lot of issues with apps like whatsapp. Whatsapp calls aren't notified unless ur app is open n phone unlocked.",2.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&filterByStar=two_star&pageNumber=9&reviewerType=all_reviews
1586609562-13976,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,bhargav meghpara,One Plus 7T,Reviewed in India on 17 March 2020,one plus 7t is very excellent mobile.I loved it..,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_422?ie=UTF8&filterByStar=five_star&pageNumber=422&reviewerType=all_reviews
1586596205-3104,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Nayeem Khan,One of best Product I have ever seen,Reviewed in India on 28 November 2019,Awesom display I'm fan of fluid amoled display of one plus hope it will more better in future launching of one plus 8 pro,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_200?ie=UTF8&pageNumber=200&reviewerType=all_reviews
1586614321-19386,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,Sohardda Suman,Good,Reviewed in India on 29 July 2019,Good,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_153?ie=UTF8&filterByStar=four_star&pageNumber=153&reviewerType=all_reviews
1586607849-9222,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,sairaman,Good,Reviewed in India on 9 March 2020,Nothing,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_149?ie=UTF8&filterByStar=four_star&pageNumber=149&reviewerType=all_reviews
1586623921-29683,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Yulung Jobson Chothe,Awesome,Reviewed in India on 15 November 2019,Good go for it,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_332?ie=UTF8&pageNumber=332&reviewerType=all_reviews
1586605697-7631,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical,Hemant,Mike stopped working on 12th day,Reviewed in India on 23 January 2020,Hi my phones mike has stopped working.,1.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_152?ie=UTF8&filterByStar=critical&pageNumber=152&reviewerType=all_reviews
1586611391-16131,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=two_star&reviewerType=all_reviews,arif,Camera quality pictures is too poor,Reviewed in India on 8 March 2020,"Camera quality pictures is too poor
At night flash quality picture it very poor so don't buy",2.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&filterByStar=two_star&pageNumber=15&reviewerType=all_reviews
1586595883-1963,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,SANJAY SINGH,Good,Reviewed in India on 16 June 2019,Good,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_86?ie=UTF8&pageNumber=86&reviewerType=all_reviews
1586624310-31246,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,A,Best phone in 30k segment,Reviewed in India on 7 October 2019,Premium!!!,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_424?ie=UTF8&pageNumber=424&reviewerType=all_reviews
1586623001-28292,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Amazon Customer,Best Phone in SD855,Reviewed in India on 5 October 2019,Best design and camera picture quality.,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_193?ie=UTF8&pageNumber=193&reviewerType=all_reviews
1586609130-12394,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Amit,Wow wow,Reviewed in India on 5 March 2020,"Simple word wow, just a bit bulky rest great",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_263?ie=UTF8&filterByStar=five_star&pageNumber=263&reviewerType=all_reviews
1586623888-29558,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Rohit Sharma,Faddddd,Reviewed in India on 10 September 2019,Mast....than iphone,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_320?ie=UTF8&pageNumber=320&reviewerType=all_reviews
1586596328-3636,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Dinesh K.,Awesome Handset,Reviewed in India on 7 June 2019,"After lots of comparisons i bought it, It worth every single penny. I love it",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_253?ie=UTF8&pageNumber=253&reviewerType=all_reviews
1586608423-9816,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Aakash,Better than Pixel and Samsung Flagships,Reviewed in India on 30 October 2019,"This is my first OnePlus device. My cousins have been using OnePlus phones (OnePlus 3 and 5T) since a long time. I was previously using the Redmi Note 4 so the jump to OnePlus was quite a big one for me. From using an entry level phone to buying a Flagship, it was a giant leap. Got great discount on this phone (₹3600 off for exchanging Redmi Note 4 and ₹1700 off on ICICI card). I got the phone on 16th of October and have been using the phone ever since. I'll divide my review between the pros and cons
PROS:-
1. BATTERY LIFE. It may seem weird but somehow because of OnePlus's optimizations, I'm getting a SOT of around 6.5-7 hours. If you really try to kill the battery, then also you'd get a SOT of atleast 5 hours
2. PERFORMANCE. This phone absolutely flies. The SD855+ processor is a multitasking beast. No stuttering or lags whatsoever
3. RAM MANAGEMENT. The RAM management on this phone is insanely good. Apps never get refreshed. Just don't enable the RAM Boost option in settings
4. CAMERA. The cameras on this phone are great. Daytime photos look good with slightly increased contrast. The nightscape mode is just too good. Better than Pixels in my opinion. The Super Stable Video mode is a godsend
5. SOUND QUALITY. The stereo speakers on this phone are extremely loud and clear. Dolby Atmos really works
6. HAPTICS. The vibration motor on this phone is really awesome. Crisp and Precise
7. CHARGING. This phone charges at a crazy fast rate. I get 0-71% in half an hour and 0-100% in 55 minutes
8. DISPLAY. That 90hz refresh rate is silky smooth. You won't go back to 60hz again. Every other phone with 60hz refresh rate (iPhone, Note 10+, Pixel 3 XL, Mate 30 Pro etc) feels laggy after using this phone.

CONS:-
1. SYSTEM STABILITY. There are a few bugs here. The brightness wouldn't go to full even after you have set it to max. It'll take 1-2 seconds extra to go to full brightness. Sometimes, Chrome freezes on its own.
2. NO USB-C TO 3.5MM DONGLE IN BOX
3. NO EARPHONES IN BOX

MISCELLANEOUS:-
1. The screen flickers at low brightness. Not a hardware issue. It's the nature of OLED displays. You can't see it with your naked eyes but a camera can pick it up. If it bothers you, enable the DC Dimming feature
2. AMOLED displays have a hard time displaying correct images on a dark grey background under low brightness. So no need to panic if you see some reddish or greenish tint on a grey background

Overall, This is an awesome phone. No phone is perfect. Each phone has a few bugs. I have already got 2 software updates regarding system stability and camera quality. OnePlus is known to remove all bugs from their phones through software updates so no need to worry if you find some bugs.",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&filterByStar=five_star&pageNumber=6&reviewerType=all_reviews
1586614329-19414,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,Vikram singh swami,· Little more than usual,Reviewed in India on 14 July 2019,Good but not perfect,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_155?ie=UTF8&filterByStar=four_star&pageNumber=155&reviewerType=all_reviews
1586596396-3930,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Abrar,Nebula blue is best color in this mobile,Reviewed in India on 23 October 2019,Good quality better than ordinary phone,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_282?ie=UTF8&pageNumber=282&reviewerType=all_reviews
1586624263-30981,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=?ie=UTF8&reviewerType=all_reviews&filterByStar=one_star,Vishal,Product Replacement,Reviewed in India on 24 October 2019,I need the free replacement as the product is hanging while surfing,1.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=cm_cr_arp_d_paging_btm_54?ie=UTF8&filterByStar=one_star&pageNumber=54&reviewerType=all_reviews
1586607809-9070,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,Lingesh,Good,Reviewed in India on 20 February 2020,Better fast battery,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_133?ie=UTF8&filterByStar=four_star&pageNumber=133&reviewerType=all_reviews
1586596254-3313,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Sumukh,Excellent phone,Reviewed in India on 27 July 2019,The phone is expensive but it is worth if you are looking for premium features. Screen and performance is the highlight. Not impressed with the camera though (even after several patches from Oneplus).,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_221?ie=UTF8&pageNumber=221&reviewerType=all_reviews
1586624372-31572,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=?ie=UTF8&reviewerType=all_reviews&filterByStar=one_star,Nikhil Rathi,Mobile was not in the box,Reviewed in India on 30 October 2019,"Cell phone was not in this box, only box delivered with charging cable and adapter.

Very bad experience in my entire life.",1.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=cm_cr_arp_d_paging_btm_85?ie=UTF8&filterByStar=one_star&pageNumber=85&reviewerType=all_reviews
1586614188-18936,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,Lokesh Ramasamudram,Unsatisfied,Reviewed in India on 3 July 2019,Doesn't meet to my expectations,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_108?ie=UTF8&filterByStar=four_star&pageNumber=108&reviewerType=all_reviews
1586624318-31288,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Baba,Good,Reviewed in India on 4 December 2019,Good,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_427?ie=UTF8&pageNumber=427&reviewerType=all_reviews
