web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
1586616191-24337,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Amazon Customer,Great features!!,Reviewed in India on 2 July 2019,Little heavier than other same range ones,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_461?ie=UTF8&filterByStar=five_star&pageNumber=461&reviewerType=all_reviews
1586605641-7436,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical,MANVENDRA  SINGH,Average phone,Reviewed in India on 7 December 2019,Average,3.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_133?ie=UTF8&filterByStar=critical&pageNumber=133&reviewerType=all_reviews
1586605679-7557,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical,Abhishek,Worst smartphone,Reviewed in India on 26 August 2019,"Overpriced ND worst phone
Price range from 15000-20000 their r many gud smartphone that's value for money ND one plus is just overpriced smartphone",1.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_145?ie=UTF8&filterByStar=critical&pageNumber=145&reviewerType=all_reviews
1586595855-1878,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Ashish Banerjee,Leader in the market !,Reviewed in India on 18 August 2019,"We, in family using oneplus from Gen 1 to Pro ...1, 3, 6T, 7Pro etc. ....this is true market leader and delivers like pro. iphone of Android, that's it! At a great price point.",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_77?ie=UTF8&pageNumber=77&reviewerType=all_reviews
1586596263-3352,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,PURUJIT MOHAPATRA,Good job OnePlus !!,Reviewed in India on 25 September 2019,Everything is just perfect when it comes to OnePlus. As far as 7 pro is concerned it nailed on every specification that was mentioned by the company !!,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_225?ie=UTF8&pageNumber=225&reviewerType=all_reviews
1586605543-7055,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical,sharad mishra,Battery  life is short.,Reviewed in India on 31 October 2019,Battery  life is short. It's not appropriate  and requested  to replace,1.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_95?ie=UTF8&filterByStar=critical&pageNumber=95&reviewerType=all_reviews
1586608591-10323,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Prince,Superb phone... NEVER SETTLE,Reviewed in India on 3 November 2019,"Excellent.
Ultrafast, Superb Display, Excellent battery backup (5 hrs 38 min SOT), Excellent camera quality, Excellent dual speaker quality(Very very clear and loud enough), Very nice earpiece speaker quality , Excellent charging time (0-100% in 1hr), Very fast software updates from OnePlus.
 I can't find any single compaint in this phone.
I am posting this review after using this for 20 days.",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_56?ie=UTF8&filterByStar=five_star&pageNumber=56&reviewerType=all_reviews
1586615971-23392,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,surendra singh solanki,No word to say,Reviewed in India on 3 July 2019,Awesome,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_366?ie=UTF8&filterByStar=five_star&pageNumber=366&reviewerType=all_reviews
1586608632-10464,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Abhijeet Kumar Singh,Love u OnePlus 😍😍😍,Reviewed in India on 28 October 2019,"Using this device from last 10 days.
To smooth works build quality superb but camera bump looks like old moto device but the camera quality is awesome love u oneplus ,😍🥰😍 and one more important thing is please include c type earphones or wireless headphones because c type earphones is very difficult to find in market or ayn where☹️",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_70?ie=UTF8&filterByStar=five_star&pageNumber=70&reviewerType=all_reviews
1586616138-24106,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Riyas,Wow,Reviewed in India on 24 July 2019,Itz totally amazing,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_438?ie=UTF8&filterByStar=five_star&pageNumber=438&reviewerType=all_reviews
1586624342-31443,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=?ie=UTF8&reviewerType=all_reviews&filterByStar=one_star,Flipkart Customer,Op,Reviewed in India on 8 February 2020,Nice mobile,1.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=cm_cr_arp_d_paging_btm_73?ie=UTF8&filterByStar=one_star&pageNumber=73&reviewerType=all_reviews
1586596140-2859,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,surendra,Worst shopping from Amazon,Reviewed in India on 21 March 2020,"Worst product ever , amazon first deliver defective product and now I am waiting for replacement, it's not sure replace product will a good product,if someone is reading this review please do not purchase anything from Amazon,",1.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_175?ie=UTF8&pageNumber=175&reviewerType=all_reviews
1586623915-29654,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,sushil koolwal,Good,Reviewed in India on 9 September 2019,Sb solid h,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_329?ie=UTF8&pageNumber=329&reviewerType=all_reviews
1586609379-13333,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Sushil,1plus seven,Reviewed in India on 8 March 2020,Good latest product,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_357?ie=UTF8&filterByStar=five_star&pageNumber=357&reviewerType=all_reviews
1586625386-31820,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=?ie=UTF8&reviewerType=all_reviews&filterByStar=two_star,Pooja,Phone hanging,Reviewed in India on 18 November 2019,"Phone is hanging a lot , applications not functioning correctly",2.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&filterByStar=two_star&pageNumber=20&reviewerType=all_reviews
1586596117-2785,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,JAVED KHAN,Must buy,Reviewed in India on 11 January 2020,Really amazed with the product.... curve screen with Gorilla glass prevent from accident....and have a strong dual speakers,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_168?ie=UTF8&pageNumber=168&reviewerType=all_reviews
1586624278-31065,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=?ie=UTF8&reviewerType=all_reviews&filterByStar=one_star,Sribhagwan Sharma,Headphone connector not there,Reviewed in India on 29 June 2019,"Headphone connector is not in the box, you have to purchase separately.",1.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=cm_cr_arp_d_paging_btm_57?ie=UTF8&filterByStar=one_star&pageNumber=57&reviewerType=all_reviews
1586608699-10736,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Amazon Customer,One of the best mobile phone,Reviewed in India on 21 December 2019,"1. Incomparable display
2. Beas powerful processor
3. Fast charging is just great
4. Best camera available. Macro feature you will love
5. Best value for the money.",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_98?ie=UTF8&filterByStar=five_star&pageNumber=98&reviewerType=all_reviews
1586595717-1416,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Preyas Srivastava,Just got for it!!,Reviewed in India on 12 June 2019,"If you want to buy a true flagship phone and don't care about brands, then buy it. Probably the best screen and performance in the market right now and an excellent camera. Battery is decent and warp charging is a thing of dreams.

Pros -
1. Best display ever.
2. Best performance stats.
3. Decent battery life. Fastest charging.
4. Excellent camera. Pixel and Samsung does it better.
5.excellent stereo speakers.
5. Price is cheap.
6. Stock android feel with some upgrades

Cons -
1. Bulky and heavy.
2. Not up certified. Some reviewers claim it to be splashproof though.
3. No headphone jack and wireless charging.",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews
1586608984-11844,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Musheer,Now I'm Settled,Reviewed in India on 6 October 2019,"1.Smooth Display(90HZ) Refresh rate
2.Super Fast Charging
3.Swift response
4.Great Camera and Video Quality
5.Snapdragon 855+",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_208?ie=UTF8&filterByStar=five_star&pageNumber=208&reviewerType=all_reviews
1586610989-15839,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=one_star&reviewerType=all_reviews,ASHFAQ SHIKALGAR,Not good,Reviewed in India on 10 November 2019,Over price,1.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_54?ie=UTF8&filterByStar=one_star&pageNumber=54&reviewerType=all_reviews
1586609352-13267,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,mahesh reddy,Awesome phone but battery is poor,Reviewed in India on 18 October 2019,Camera awesome but battery drain very fast apart from this phone is superb,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_351?ie=UTF8&filterByStar=five_star&pageNumber=351&reviewerType=all_reviews
1586608768-11011,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Nikhil Vishwas Pervala,Extraordinary,Reviewed in India on 10 March 2020,Awesome mobile with extraordinary features,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_125?ie=UTF8&filterByStar=five_star&pageNumber=125&reviewerType=all_reviews
1586616047-23706,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Raja,"Worth 39,999.",Reviewed in India on 10 March 2020,Awesome display.,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_398?ie=UTF8&filterByStar=five_star&pageNumber=398&reviewerType=all_reviews
1586622539-26809,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,yogesh patil,Excellent,Reviewed in India on 21 September 2019,"Excellent device ,
Smooth Operating system, good camera,very good battery life,Super crisp Amoled screen.powerful performance with snapdragon 855.only missing thing is ultrawide and telephoto camera.",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_45?ie=UTF8&pageNumber=45&reviewerType=all_reviews
1586595675-1268,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Vibhor,Comparison against Mate 20 Pro and Samsung S7,Reviewed in India on 7 August 2019,"Update after two weeks usage: Can't imagine life without this phone! I am now thoroughly familiar with its functions, and we get along well. The battery has stabilised, and I get 25 to 30 hours easily with around 9 hours on screen. The phone lights up on its perimeter when in lock mode and you get a notification - different colours for different apps. I have given it full marks now as it has surpassed my expectations. I thoroughly recommend this phone and consider it to be great value for money! Please hit like if you found my review helpful and let me know in the comments your experience with this phone.

___

This is a preliminary review after one day's usage and exploration. It will tell you how I feel about the phone and how I perceive it when comparing it with other phones I have owned. Please remember that every person is looking for different things in a mobile phone so your user experience will be different from mine.

My wishlist included honest photography and videography with a clear yet deep sound, long battery life and a front fingerprint reader. I take lots of pictures and hate the overexposed, oversaturated and beautified images that have taken over the market, hence the need for honesty. I had a few phones in mind and kept watching videos trying to figure out which one would suit me best before ordering the One+ 7 Pro. The reason? The photo tests came really close to those of Google Pixel 3 and sometimes surpassed them!

So here are some observations I noted down as I got to grips with my new phone:

Comes with silicone case but no earphones or adaptor. Guess they expect us to have leftover earphones and adaptors from previous phones?

It's large and heavy! Consequently, it gets cumbersome and causes muscle fatigue after a while (had a similar problem with Sony XZ3). I preferred the feel of the Mate 20 Pro as it was slightly slimmer and fitted better and also it was beautifully balanced, so you did not need to exert yourself to hold it. [My hand has gotten used to its weight, but I still feel a bit intimidated by its size and wonder whether we do indeed need such big screens. However, watching Netflix in bed demonstrated the beauty of its large display and the clarity of its sound.]

The fingerprint reader works well and fast. Facial recognition is also speedy, but as it requires the recessed camera to work, I am not too keen on using it.

Photographs were a bit noisy on portraits but looked artistic. The update fixed the noise issue BUT ruined the portrait mode that is now overexposed. Not sure why; still figuring it out. Need to test it further. The rear camera produced good photographs compared to the Mate 20 Pro, which was a fail. The S7 has more depth of colour, and a nice background separation which gives photos a 3D appearance, something the Mate lacked and the 7 Pro cannot quite achieve. (The S7 was a dynamite phone despite the skin smoothing.) [It was my stupidity. I thought like a Galaxy S7 user that if I click on the face of the person, I'd get an AF lock, but this phone has no AF lock. What it does when you click on the part of the screen is giving you the option to adjust the exposure (light or dark), so I ended up with a washed-out picture - my fault entirely! Also, in portrait mode, it has a little oblong shape that says Depth Effect. This is what controls the bokeh, and you can't do much about it other than make sure it lights up green before snapping the shot. It will light up green only when the camera is at the correct distance from the person. I suppose this is one way of making sure the subject is in proper focus. Talking of the bokeh effect, it is very subtle, unlike other phones. If you want stronger effects, photo manipulation programmes are your friend, but for me, this is good enough.]

Videos on the One+ 7 Pro are beautifully stable when walking, but if you turn fast, the image blurs momentarily before it recovers. [I enjoyed using slow motion but not sure if other phones can switch to slow motion during videoing or if the YouTuber vloggers actually splice videos up to add the slow motion part. My phone can take either or videos. The slow-motion does not activate randomly as in the Samsung phones, and I think that gives you more control but, to be honest, I am still a rookie in these things.]

Sound playback is excellent in music and films due to the top and bottom speakers, but the microphone can hardly pick up someone talking 1.5 meters away from you in a quiet room when you are taking a video.

The display is not as great as any of the comparison phones. The icons (phone, texts, camera, etc.) are not as beautiful as the competition's. There is a poor selection of wallpapers and none of the themes. One thing I enjoyed about the Mate 20 Pro was its wide selection of wallpapers, some of which were animated. Felt so excited to hold a phone that had falling cherry blossoms. Luckily, the Play Store has a variety of free wallpapers and was able to find some that give me joy. [Once a great wallpaper was in situ, everything looked much better!]

The curved edge makes the letters from some apps seem to slide downhill, reminds me of Salvador Dali's famous melting paintings. Not a deal-breaker but distracting. App developers and One+ should take that into consideration and condense their displays to leave a black gap on the edges when text is involved. [My brain learned to ignore it.]

The bottom navigation bar lies behind ads in games like Solitaire - takes some skill to NOT click on the ad trying to get to the home screen, and I am proud that I have mastered it. [Should not be a problem if you are not using the silicon case. If you do have the case on as I do, learn to start the scrolling action from the silicon itself, and you won't miss.]

Angry Birds Friends is not loading and constantly crashing. [Uninstalled the app as per Rovio's instructions and re-installed it. It worked until I exited. Then I was again unable to load it. This morning, it works again. Mystery!]

Bejewelled Blitz was jumpy despite the 90 Hz refresh rate, and it feels laggy. Taking off the Fnatic mode seemed to improve things a bit (though Fnatic is meant to be ideal for gaming...) [Checked this morning, still laggy at 60 Hz even if all other games are closed. I can understand the screen being slow because of the screen protector causing more friction, but why is the game slow to load results? Maybe my broadband is slow at times?]

Colours on apps seem ‘dirty’ instead of bright and vibrant as in comparison phones. Also, blacks look greyed out. [I got used to the new look of colours, and it does not bother me any more. I have even reduced the display settings to save battery as that is more important to me at the moment.]

Google Calendar is more laborious to work with than the Samsung calendar as it requires to select what kind of entry you are entering - ugh! (Ease off, Google. Just let me enter it and trust me to know what my entry is for!!)

Step counter kept counting up despite me not taking a single step. It just felt the vibrations of me picking the phone up and thought this was walking. Hmm... to cheat or not to cheat? [I don't really fancy walking around with this big phone, so I have left my old phone in the bathroom LOL]

I did not use the file transfer app they recommend as I had a bad experience with Huawei's own and never said again. Sadly restoring from Google backup, did not restore my text messages. The other phones did, which is baffling. [Apparently, Google security does not allow a full restore unless you verify it is you who logged in from a new device, so do that first and then try the restore.]

The keyboard is more accurate than the Samsung one, probably due to space, but it makes it more tedious to type as you need to move your finger further. However, it has a great feature: a proper keypad that can be activated entering a series of numbers. On the minus side, the special characters are slightly harder to get to.

The final observation is that the battery seems to drain fast (very steep slope in the diagram). The battery charges fully in 1 hour 20', and despite predictions that the phone would only last till 3 am, the phone survived the night on standby mode till 6 am. Although the screen was on for about 6 hours yesterday, I didn't do much other than set it up, take a few pics and a couple of short videos and try out my game apps. The Mate 20 Pro had an amazing battery life. [The battery continues to worry me. If I need to be charging it more than once a day, then I have gained nothing over my old phone. I have now put the phone on a dark theme, reduced the Hz from 90 to 60 and lowered the resolution. I also make a point to close every app when I am not using it. I am now confident enough to say that if there is a deal-breaker for me, it will be battery life; however, apart from the 6T, most phones have worse battery life. The Mate 20 has a great battery, but the photography is ... ugh! I will try to let the battery drain and then charge it early morning and see how it fares. With light use, I would have expected the battery to last more than 23 hours :( Imagine if I start using it exclusively as I did with my S7!]

Conclusion: I am not 100% convinced this phone is for me though I can learn to live with it. I know from reviews that the One+ 6T has much better battery life and photography so maybe that would be an option...? [I am so tempted to order it and compare!!!]

I have just uploaded a screenshot of the battery information. It has improved. The phone goes into panic mode at 15%, but if you ignore its message, it will see you through the night on standby and give you a couple of hours light use before it truly needs recharging.",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews
1586605692-7608,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical,NAME_NOT_RETURNED,Waste of mony,Reviewed in India on 12 January 2020,Many time to this upadate my is not stsrting,2.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_150?ie=UTF8&filterByStar=critical&pageNumber=150&reviewerType=all_reviews
1586596396-3928,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Satish B Pandit,Excellent,Reviewed in India on 6 July 2019,"Everything is fine,only thing is please make availability of Temperd glass as soon as possible",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_282?ie=UTF8&pageNumber=282&reviewerType=all_reviews
1586623011-28329,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Jay,Good and hard,Reviewed in India on 1 September 2019,It is a good affordable phone which can be used roughly alsoo,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_197?ie=UTF8&pageNumber=197&reviewerType=all_reviews
1586609525-13822,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,JITENDRAKUMAR,Super,Reviewed in India on 7 October 2019,Fingerprint,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_406?ie=UTF8&filterByStar=five_star&pageNumber=406&reviewerType=all_reviews
1586595756-1581,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Kaushal Mehta,Flagship Killer,Reviewed in India on 21 May 2019,"Excellent piece of work done by one plus team.. I will give my review as
Display :10/10
Music : 9.5/10
Camera: 9/10
Battery : 9/10
Over all performance :9/10
Bit of overweight because of battery size but every thing works like charm when you have 90 Hz display with fluid amoled display with 1440p. Cheers.",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_48?ie=UTF8&pageNumber=48&reviewerType=all_reviews
1586608891-11465,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,sameer,OnePlus Rock's,Reviewed in India on 10 March 2020,Amazing Amazon and Excellent OnePlus,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_171?ie=UTF8&filterByStar=five_star&pageNumber=171&reviewerType=all_reviews
1586608418-9798,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Lakshmana Lavuri,1st time i got some bad impression about one plus,Reviewed in India on 7 October 2019,"I brought one plus 6 , 7 previously. I like the phones very well But now one plus 7T phone fast charging is not working ....... charging connects and disconnects ever 10sec.....and this is running in loop.......some one came from Amazon for testing.......he told mobile is having some problem........i return the phone........i don't how one plus delivered the product without testing.......",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&filterByStar=five_star&pageNumber=4&reviewerType=all_reviews
1586607593-8310,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,parvati prakash,I brought this phone through amazon but i didn't get a warranty card.,Reviewed in India on 20 December 2019,I brought this phone through amazon but i didn't get a warranty card.,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_57?ie=UTF8&filterByStar=four_star&pageNumber=57&reviewerType=all_reviews
1586607961-9690,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,Shirish Jambli,Nice phone,Reviewed in India on 7 December 2019,Nice phone. Worth it. Battery capacity can be increased. My usage is minimum 100% battery goes for one full day. If the usage increases battery won't last for full day.,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_195?ie=UTF8&filterByStar=four_star&pageNumber=195&reviewerType=all_reviews
1586608711-10791,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Harikrishnan,Great! Value for money!!!,Reviewed in India on 17 November 2019,Wow! What a phone by oneplus. That company has nailed in 90hz panel. One of the major positive is software and build. Camera has good on this mobile phone. And the negative think is average battery life. worth for buying!!!!,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_103?ie=UTF8&filterByStar=five_star&pageNumber=103&reviewerType=all_reviews
1586625342-31676,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=?ie=UTF8&reviewerType=all_reviews&filterByStar=two_star,karthik vijay,Not upto the mark a bulky phone .. 5t is better than this phone,Reviewed in India on 29 September 2019,Fingerprint reader is slow .. camera is ok ok not that great improvement from 6t .. battery life is also as good as 5t .. plz think before buying a one plus phone as almost all the phones will have a minor difference btw them... this phone is very thick compared to my 5t. Not satisfied with the camera and also the phone as a whole. Plz don't buy a phone online it's always better to buy in a store,2.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&filterByStar=two_star&pageNumber=6&reviewerType=all_reviews
1586623383-28638,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,rama,Good,Reviewed in India on 17 January 2020,Good one,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_228?ie=UTF8&pageNumber=228&reviewerType=all_reviews
1586609082-12185,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Rajish vs,Very good product,Reviewed in India on 31 October 2019,Nice product good camera . battery life good.,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_243?ie=UTF8&filterByStar=five_star&pageNumber=243&reviewerType=all_reviews
1586609754-14496,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,ANMOL,Flagship killer.,Reviewed in India on 6 December 2019,Better then iPhone. That's it.,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_474?ie=UTF8&filterByStar=five_star&pageNumber=474&reviewerType=all_reviews
